基因名称,基因ID,药物,药物编号,药物的链接
TUBB2B,347733,Vinleurosine sulfate,D06307,https://www.kegg.jp/entry/D06307
TUBB2B,347733,Vinorelbine (DG00692),DG00692,https://www.kegg.jp/entry/DG00692
TUBB2B,347733,Vinrosidine sulfate,D06308,https://www.kegg.jp/entry/D06308
TUBB2B,347733,Vinzolidine sulfate,D06309,https://www.kegg.jp/entry/D06309
TUBB3,10381,Anvatabart opadotin,D12583,https://www.kegg.jp/entry/D12583
TUBB3,10381,Avanbulin,D11681,https://www.kegg.jp/entry/D11681
TUBB3,10381,Batabulin (DG01412),DG01412,https://www.kegg.jp/entry/DG01412
TUBB3,10381,Belantamab mafodotin,D11595,https://www.kegg.jp/entry/D11595
TUBB3,10381,Brentuximab vedotin,D09587,https://www.kegg.jp/entry/D09587
TUBB3,10381,Cabazitaxel (DG00695),DG00695,https://www.kegg.jp/entry/DG00695
TUBB3,10381,Cantuzumab mertansine,D03364,https://www.kegg.jp/entry/D03364
TUBB3,10381,Cantuzumab ravtansine,D10454,https://www.kegg.jp/entry/D10454
TUBB3,10381,Cevipabulin (DG01413),DG01413,https://www.kegg.jp/entry/DG01413
TUBB3,10381,Colchicine,D00570,https://www.kegg.jp/entry/D00570
TUBB3,10381,Denintuzumab mafodotin,D11232,https://www.kegg.jp/entry/D11232
TUBB3,10381,Docetaxel (DG00694),DG00694,https://www.kegg.jp/entry/DG00694
TUBB3,10381,Enfortumab vedotin,D11525,https://www.kegg.jp/entry/D11525
TUBB3,10381,Eribulin,D08914,https://www.kegg.jp/entry/D08914
TUBB3,10381,Estramustine (DG00724),DG00724,https://www.kegg.jp/entry/DG00724
TUBB3,10381,Farletuzumab ecteribulin,D12183,https://www.kegg.jp/entry/D12183
TUBB3,10381,Glembatumumab vedotin,D09912,https://www.kegg.jp/entry/D09912
TUBB3,10381,Indibulin,D10013,https://www.kegg.jp/entry/D10013
TUBB3,10381,Ixabepilone,D04645,https://www.kegg.jp/entry/D04645
TUBB3,10381,Lexibulin,D10073,https://www.kegg.jp/entry/D10073
TUBB3,10381,Lifastuzumab vedotin,D11238,https://www.kegg.jp/entry/D11238
TUBB3,10381,Lisavanbulin,D11494,https://www.kegg.jp/entry/D11494
TUBB3,10381,Lorvotuzumab mertansine,D09927,https://www.kegg.jp/entry/D09927
TUBB3,10381,Maytansine,D04864,https://www.kegg.jp/entry/D04864
TUBB3,10381,Mecbotamab vedotin,D12220,https://www.kegg.jp/entry/D12220
TUBB3,10381,Mirvetuximab soravtansine,D10954,https://www.kegg.jp/entry/D10954
TUBB3,10381,Mivobulin isethionate,D05062,https://www.kegg.jp/entry/D05062
TUBB3,10381,Oberotatug ravtansine,D12916,https://www.kegg.jp/entry/D12916
TUBB3,10381,Opadotin,D12582,https://www.kegg.jp/entry/D12582
TUBB3,10381,Ozuriftmab vedotin,D12210,https://www.kegg.jp/entry/D12210
TUBB3,10381,Paclitaxel,D00491,https://www.kegg.jp/entry/D00491
TUBB3,10381,Paclitaxel poliglumex,D05333,https://www.kegg.jp/entry/D05333
TUBB3,10381,Sabizabulin (DG03253),DG03253,https://www.kegg.jp/entry/DG03253
TUBB3,10381,Soblidotin,D01919,https://www.kegg.jp/entry/D01919
TUBB3,10381,Soravtansine,D11228,https://www.kegg.jp/entry/D11228
TUBB3,10381,Taltobulin,D06001,https://www.kegg.jp/entry/D06001
TUBB3,10381,Tasidotin hydrochloride,D06009,https://www.kegg.jp/entry/D06009
TUBB3,10381,Tirbanibulin (DG03082),DG03082,https://www.kegg.jp/entry/DG03082
TUBB3,10381,Tisotumab vedotin,D11814,https://www.kegg.jp/entry/D11814
TUBB3,10381,Trastuzumab emtansine,D09980,https://www.kegg.jp/entry/D09980
TUBB3,10381,Tusamitamab ravtansine,D12310,https://www.kegg.jp/entry/D12310
TUBB3,10381,Vedotin,D09691,https://www.kegg.jp/entry/D09691
TUBB3,10381,Verubulin (DG01411),DG01411,https://www.kegg.jp/entry/DG01411
TUBB3,10381,Vinblastine (DG00689),DG00689,https://www.kegg.jp/entry/DG00689
TUBB3,10381,Vincristine (DG00690),DG00690,https://www.kegg.jp/entry/DG00690
TUBB3,10381,Vindesine (DG00691),DG00691,https://www.kegg.jp/entry/DG00691
TUBB3,10381,Vinepidine sulfate,D06305,https://www.kegg.jp/entry/D06305
TUBB3,10381,Vinflunine,D09032,https://www.kegg.jp/entry/D09032
TUBB3,10381,Vinglycinate sulfate,D06306,https://www.kegg.jp/entry/D06306
TUBB3,10381,Vinleurosine sulfate,D06307,https://www.kegg.jp/entry/D06307
TUBB3,10381,Vinorelbine (DG00692),DG00692,https://www.kegg.jp/entry/DG00692
TUBB3,10381,Vinrosidine sulfate,D06308,https://www.kegg.jp/entry/D06308
TUBB3,10381,Vinzolidine sulfate,D06309,https://www.kegg.jp/entry/D06309
TUBB4A,10382,Anvatabart opadotin,D12583,https://www.kegg.jp/entry/D12583
TUBB4A,10382,Avanbulin,D11681,https://www.kegg.jp/entry/D11681
TUBB4A,10382,Batabulin (DG01412),DG01412,https://www.kegg.jp/entry/DG01412
TUBB4A,10382,Belantamab mafodotin,D11595,https://www.kegg.jp/entry/D11595
TUBB4A,10382,Brentuximab vedotin,D09587,https://www.kegg.jp/entry/D09587
TUBB4A,10382,Cabazitaxel (DG00695),DG00695,https://www.kegg.jp/entry/DG00695
TUBB4A,10382,Cantuzumab mertansine,D03364,https://www.kegg.jp/entry/D03364
TUBB4A,10382,Cantuzumab ravtansine,D10454,https://www.kegg.jp/entry/D10454
TUBB4A,10382,Cevipabulin (DG01413),DG01413,https://www.kegg.jp/entry/DG01413
TUBB4A,10382,Colchicine,D00570,https://www.kegg.jp/entry/D00570
TUBB4A,10382,Denintuzumab mafodotin,D11232,https://www.kegg.jp/entry/D11232
TUBB4A,10382,Docetaxel (DG00694),DG00694,https://www.kegg.jp/entry/DG00694
TUBB4A,10382,Enfortumab vedotin,D11525,https://www.kegg.jp/entry/D11525
TUBB4A,10382,Eribulin,D08914,https://www.kegg.jp/entry/D08914
TUBB4A,10382,Estramustine (DG00724),DG00724,https://www.kegg.jp/entry/DG00724
TUBB4A,10382,Farletuzumab ecteribulin,D12183,https://www.kegg.jp/entry/D12183
TUBB4A,10382,Glembatumumab vedotin,D09912,https://www.kegg.jp/entry/D09912
TUBB4A,10382,Indibulin,D10013,https://www.kegg.jp/entry/D10013
TUBB4A,10382,Ixabepilone,D04645,https://www.kegg.jp/entry/D04645
TUBB4A,10382,Lexibulin,D10073,https://www.kegg.jp/entry/D10073
TUBB4A,10382,Lifastuzumab vedotin,D11238,https://www.kegg.jp/entry/D11238
TUBB4A,10382,Lisavanbulin,D11494,https://www.kegg.jp/entry/D11494
TUBB4A,10382,Lorvotuzumab mertansine,D09927,https://www.kegg.jp/entry/D09927
TUBB4A,10382,Maytansine,D04864,https://www.kegg.jp/entry/D04864
TUBB4A,10382,Mecbotamab vedotin,D12220,https://www.kegg.jp/entry/D12220
TUBB4A,10382,Mirvetuximab soravtansine,D10954,https://www.kegg.jp/entry/D10954
TUBB4A,10382,Mivobulin isethionate,D05062,https://www.kegg.jp/entry/D05062
TUBB4A,10382,Oberotatug ravtansine,D12916,https://www.kegg.jp/entry/D12916
TUBB4A,10382,Opadotin,D12582,https://www.kegg.jp/entry/D12582
TUBB4A,10382,Ozuriftmab vedotin,D12210,https://www.kegg.jp/entry/D12210
TUBB4A,10382,Paclitaxel,D00491,https://www.kegg.jp/entry/D00491
TUBB4A,10382,Paclitaxel poliglumex,D05333,https://www.kegg.jp/entry/D05333
TUBB4A,10382,Sabizabulin (DG03253),DG03253,https://www.kegg.jp/entry/DG03253
TUBB4A,10382,Soblidotin,D01919,https://www.kegg.jp/entry/D01919
TUBB4A,10382,Soravtansine,D11228,https://www.kegg.jp/entry/D11228
TUBB4A,10382,Taltobulin,D06001,https://www.kegg.jp/entry/D06001
TUBB4A,10382,Tasidotin hydrochloride,D06009,https://www.kegg.jp/entry/D06009
TUBB4A,10382,Tirbanibulin (DG03082),DG03082,https://www.kegg.jp/entry/DG03082
TUBB4A,10382,Tisotumab vedotin,D11814,https://www.kegg.jp/entry/D11814
TUBB4A,10382,Trastuzumab emtansine,D09980,https://www.kegg.jp/entry/D09980
TUBB4A,10382,Tusamitamab ravtansine,D12310,https://www.kegg.jp/entry/D12310
TUBB4A,10382,Vedotin,D09691,https://www.kegg.jp/entry/D09691
TUBB4A,10382,Verubulin (DG01411),DG01411,https://www.kegg.jp/entry/DG01411
TUBB4A,10382,Vinblastine (DG00689),DG00689,https://www.kegg.jp/entry/DG00689
TUBB4A,10382,Vincristine (DG00690),DG00690,https://www.kegg.jp/entry/DG00690
TUBB4A,10382,Vindesine (DG00691),DG00691,https://www.kegg.jp/entry/DG00691
TUBB4A,10382,Vinepidine sulfate,D06305,https://www.kegg.jp/entry/D06305
TUBB4A,10382,Vinflunine,D09032,https://www.kegg.jp/entry/D09032
TUBB4A,10382,Vinglycinate sulfate,D06306,https://www.kegg.jp/entry/D06306
TUBB4A,10382,Vinleurosine sulfate,D06307,https://www.kegg.jp/entry/D06307
TUBB4A,10382,Vinorelbine (DG00692),DG00692,https://www.kegg.jp/entry/DG00692
TUBB4A,10382,Vinrosidine sulfate,D06308,https://www.kegg.jp/entry/D06308
TUBB4A,10382,Vinzolidine sulfate,D06309,https://www.kegg.jp/entry/D06309
TUBB4B,10383,Anvatabart opadotin,D12583,https://www.kegg.jp/entry/D12583
TUBB4B,10383,Avanbulin,D11681,https://www.kegg.jp/entry/D11681
TUBB4B,10383,Batabulin (DG01412),DG01412,https://www.kegg.jp/entry/DG01412
TUBB4B,10383,Belantamab mafodotin,D11595,https://www.kegg.jp/entry/D11595
TUBB4B,10383,Brentuximab vedotin,D09587,https://www.kegg.jp/entry/D09587
TUBB4B,10383,Cabazitaxel (DG00695),DG00695,https://www.kegg.jp/entry/DG00695
TUBB4B,10383,Cantuzumab mertansine,D03364,https://www.kegg.jp/entry/D03364
TUBB4B,10383,Cantuzumab ravtansine,D10454,https://www.kegg.jp/entry/D10454
TUBB4B,10383,Cevipabulin (DG01413),DG01413,https://www.kegg.jp/entry/DG01413
TUBB4B,10383,Colchicine,D00570,https://www.kegg.jp/entry/D00570
TUBB4B,10383,Denintuzumab mafodotin,D11232,https://www.kegg.jp/entry/D11232
TUBB4B,10383,Docetaxel (DG00694),DG00694,https://www.kegg.jp/entry/DG00694
TUBB4B,10383,Enfortumab vedotin,D11525,https://www.kegg.jp/entry/D11525
TUBB4B,10383,Eribulin,D08914,https://www.kegg.jp/entry/D08914
TUBB4B,10383,Estramustine (DG00724),DG00724,https://www.kegg.jp/entry/DG00724
TUBB4B,10383,Farletuzumab ecteribulin,D12183,https://www.kegg.jp/entry/D12183
TUBB4B,10383,Glembatumumab vedotin,D09912,https://www.kegg.jp/entry/D09912
TUBB4B,10383,Indibulin,D10013,https://www.kegg.jp/entry/D10013
TUBB4B,10383,Ixabepilone,D04645,https://www.kegg.jp/entry/D04645
TUBB4B,10383,Lexibulin,D10073,https://www.kegg.jp/entry/D10073
TUBB4B,10383,Lifastuzumab vedotin,D11238,https://www.kegg.jp/entry/D11238
TUBB4B,10383,Lisavanbulin,D11494,https://www.kegg.jp/entry/D11494
TUBB4B,10383,Lorvotuzumab mertansine,D09927,https://www.kegg.jp/entry/D09927
TUBB4B,10383,Maytansine,D04864,https://www.kegg.jp/entry/D04864
TUBB4B,10383,Mecbotamab vedotin,D12220,https://www.kegg.jp/entry/D12220
TUBB4B,10383,Mirvetuximab soravtansine,D10954,https://www.kegg.jp/entry/D10954
TUBB4B,10383,Mivobulin isethionate,D05062,https://www.kegg.jp/entry/D05062
TUBB4B,10383,Oberotatug ravtansine,D12916,https://www.kegg.jp/entry/D12916
TUBB4B,10383,Opadotin,D12582,https://www.kegg.jp/entry/D12582
TUBB4B,10383,Ozuriftmab vedotin,D12210,https://www.kegg.jp/entry/D12210
TUBB4B,10383,Paclitaxel,D00491,https://www.kegg.jp/entry/D00491
TUBB4B,10383,Paclitaxel poliglumex,D05333,https://www.kegg.jp/entry/D05333
TUBB4B,10383,Sabizabulin (DG03253),DG03253,https://www.kegg.jp/entry/DG03253
TUBB4B,10383,Soblidotin,D01919,https://www.kegg.jp/entry/D01919
TUBB4B,10383,Soravtansine,D11228,https://www.kegg.jp/entry/D11228
TUBB4B,10383,Taltobulin,D06001,https://www.kegg.jp/entry/D06001
TUBB4B,10383,Tasidotin hydrochloride,D06009,https://www.kegg.jp/entry/D06009
TUBB4B,10383,Tirbanibulin (DG03082),DG03082,https://www.kegg.jp/entry/DG03082
TUBB4B,10383,Tisotumab vedotin,D11814,https://www.kegg.jp/entry/D11814
TUBB4B,10383,Trastuzumab emtansine,D09980,https://www.kegg.jp/entry/D09980
TUBB4B,10383,Tusamitamab ravtansine,D12310,https://www.kegg.jp/entry/D12310
TUBB4B,10383,Vedotin,D09691,https://www.kegg.jp/entry/D09691
TUBB4B,10383,Verubulin (DG01411),DG01411,https://www.kegg.jp/entry/DG01411
TUBB4B,10383,Vinblastine (DG00689),DG00689,https://www.kegg.jp/entry/DG00689
TUBB4B,10383,Vincristine (DG00690),DG00690,https://www.kegg.jp/entry/DG00690
TUBB4B,10383,Vindesine (DG00691),DG00691,https://www.kegg.jp/entry/DG00691
TUBB4B,10383,Vinepidine sulfate,D06305,https://www.kegg.jp/entry/D06305
TUBB4B,10383,Vinflunine,D09032,https://www.kegg.jp/entry/D09032
TUBB4B,10383,Vinglycinate sulfate,D06306,https://www.kegg.jp/entry/D06306
TUBB4B,10383,Vinleurosine sulfate,D06307,https://www.kegg.jp/entry/D06307
TUBB4B,10383,Vinorelbine (DG00692),DG00692,https://www.kegg.jp/entry/DG00692
TUBB4B,10383,Vinrosidine sulfate,D06308,https://www.kegg.jp/entry/D06308
TUBB4B,10383,Vinzolidine sulfate,D06309,https://www.kegg.jp/entry/D06309
TUBB6,84617,Anvatabart opadotin,D12583,https://www.kegg.jp/entry/D12583
TUBB6,84617,Avanbulin,D11681,https://www.kegg.jp/entry/D11681
TUBB6,84617,Batabulin (DG01412),DG01412,https://www.kegg.jp/entry/DG01412
TUBB6,84617,Belantamab mafodotin,D11595,https://www.kegg.jp/entry/D11595
TUBB6,84617,Brentuximab vedotin,D09587,https://www.kegg.jp/entry/D09587
TUBB6,84617,Cabazitaxel (DG00695),DG00695,https://www.kegg.jp/entry/DG00695
TUBB6,84617,Cantuzumab mertansine,D03364,https://www.kegg.jp/entry/D03364
TUBB6,84617,Cantuzumab ravtansine,D10454,https://www.kegg.jp/entry/D10454
TUBB6,84617,Cevipabulin (DG01413),DG01413,https://www.kegg.jp/entry/DG01413
TUBB6,84617,Colchicine,D00570,https://www.kegg.jp/entry/D00570
TUBB6,84617,Denintuzumab mafodotin,D11232,https://www.kegg.jp/entry/D11232
TUBB6,84617,Docetaxel (DG00694),DG00694,https://www.kegg.jp/entry/DG00694
TUBB6,84617,Enfortumab vedotin,D11525,https://www.kegg.jp/entry/D11525
TUBB6,84617,Eribulin,D08914,https://www.kegg.jp/entry/D08914
TUBB6,84617,Estramustine (DG00724),DG00724,https://www.kegg.jp/entry/DG00724
TUBB6,84617,Farletuzumab ecteribulin,D12183,https://www.kegg.jp/entry/D12183
TUBB6,84617,Glembatumumab vedotin,D09912,https://www.kegg.jp/entry/D09912
TUBB6,84617,Indibulin,D10013,https://www.kegg.jp/entry/D10013
TUBB6,84617,Ixabepilone,D04645,https://www.kegg.jp/entry/D04645
TUBB6,84617,Lexibulin,D10073,https://www.kegg.jp/entry/D10073
TUBB6,84617,Lifastuzumab vedotin,D11238,https://www.kegg.jp/entry/D11238
TUBB6,84617,Lisavanbulin,D11494,https://www.kegg.jp/entry/D11494
TUBB6,84617,Lorvotuzumab mertansine,D09927,https://www.kegg.jp/entry/D09927
TUBB6,84617,Maytansine,D04864,https://www.kegg.jp/entry/D04864
TUBB6,84617,Mecbotamab vedotin,D12220,https://www.kegg.jp/entry/D12220
TUBB6,84617,Mirvetuximab soravtansine,D10954,https://www.kegg.jp/entry/D10954
TUBB6,84617,Mivobulin isethionate,D05062,https://www.kegg.jp/entry/D05062
TUBB6,84617,Oberotatug ravtansine,D12916,https://www.kegg.jp/entry/D12916
TUBB6,84617,Opadotin,D12582,https://www.kegg.jp/entry/D12582
TUBB6,84617,Ozuriftmab vedotin,D12210,https://www.kegg.jp/entry/D12210
TUBB6,84617,Paclitaxel,D00491,https://www.kegg.jp/entry/D00491
TUBB6,84617,Paclitaxel poliglumex,D05333,https://www.kegg.jp/entry/D05333
TUBB6,84617,Sabizabulin (DG03253),DG03253,https://www.kegg.jp/entry/DG03253
TUBB6,84617,Soblidotin,D01919,https://www.kegg.jp/entry/D01919
TUBB6,84617,Soravtansine,D11228,https://www.kegg.jp/entry/D11228
TUBB6,84617,Taltobulin,D06001,https://www.kegg.jp/entry/D06001
TUBB6,84617,Tasidotin hydrochloride,D06009,https://www.kegg.jp/entry/D06009
TUBB6,84617,Tirbanibulin (DG03082),DG03082,https://www.kegg.jp/entry/DG03082
TUBB6,84617,Tisotumab vedotin,D11814,https://www.kegg.jp/entry/D11814
TUBB6,84617,Trastuzumab emtansine,D09980,https://www.kegg.jp/entry/D09980
TUBB6,84617,Tusamitamab ravtansine,D12310,https://www.kegg.jp/entry/D12310
TUBB6,84617,Vedotin,D09691,https://www.kegg.jp/entry/D09691
TUBB6,84617,Verubulin (DG01411),DG01411,https://www.kegg.jp/entry/DG01411
TUBB6,84617,Vinblastine (DG00689),DG00689,https://www.kegg.jp/entry/DG00689
TUBB6,84617,Vincristine (DG00690),DG00690,https://www.kegg.jp/entry/DG00690
TUBB6,84617,Vindesine (DG00691),DG00691,https://www.kegg.jp/entry/DG00691
TUBB6,84617,Vinepidine sulfate,D06305,https://www.kegg.jp/entry/D06305
TUBB6,84617,Vinflunine,D09032,https://www.kegg.jp/entry/D09032
TUBB6,84617,Vinglycinate sulfate,D06306,https://www.kegg.jp/entry/D06306
TUBB6,84617,Vinleurosine sulfate,D06307,https://www.kegg.jp/entry/D06307
TUBB6,84617,Vinorelbine (DG00692),DG00692,https://www.kegg.jp/entry/DG00692
TUBB6,84617,Vinrosidine sulfate,D06308,https://www.kegg.jp/entry/D06308
TUBB6,84617,Vinzolidine sulfate,D06309,https://www.kegg.jp/entry/D06309
TUBB8,347688,Anvatabart opadotin,D12583,https://www.kegg.jp/entry/D12583
TUBB8,347688,Avanbulin,D11681,https://www.kegg.jp/entry/D11681
TUBB8,347688,Batabulin (DG01412),DG01412,https://www.kegg.jp/entry/DG01412
TUBB8,347688,Belantamab mafodotin,D11595,https://www.kegg.jp/entry/D11595
TUBB8,347688,Brentuximab vedotin,D09587,https://www.kegg.jp/entry/D09587
TUBB8,347688,Cabazitaxel (DG00695),DG00695,https://www.kegg.jp/entry/DG00695
TUBB8,347688,Cantuzumab mertansine,D03364,https://www.kegg.jp/entry/D03364
TUBB8,347688,Cantuzumab ravtansine,D10454,https://www.kegg.jp/entry/D10454
TUBB8,347688,Cevipabulin (DG01413),DG01413,https://www.kegg.jp/entry/DG01413
TUBB8,347688,Colchicine,D00570,https://www.kegg.jp/entry/D00570
TUBB8,347688,Denintuzumab mafodotin,D11232,https://www.kegg.jp/entry/D11232
TUBB8,347688,Docetaxel (DG00694),DG00694,https://www.kegg.jp/entry/DG00694
TUBB8,347688,Enfortumab vedotin,D11525,https://www.kegg.jp/entry/D11525
TUBB8,347688,Eribulin,D08914,https://www.kegg.jp/entry/D08914
TUBB8,347688,Estramustine (DG00724),DG00724,https://www.kegg.jp/entry/DG00724
TUBB8,347688,Farletuzumab ecteribulin,D12183,https://www.kegg.jp/entry/D12183
TUBB8,347688,Glembatumumab vedotin,D09912,https://www.kegg.jp/entry/D09912
TUBB8,347688,Indibulin,D10013,https://www.kegg.jp/entry/D10013
TUBB8,347688,Ixabepilone,D04645,https://www.kegg.jp/entry/D04645
TUBB8,347688,Lexibulin,D10073,https://www.kegg.jp/entry/D10073
TUBB8,347688,Lifastuzumab vedotin,D11238,https://www.kegg.jp/entry/D11238
TUBB8,347688,Lisavanbulin,D11494,https://www.kegg.jp/entry/D11494
TUBB8,347688,Lorvotuzumab mertansine,D09927,https://www.kegg.jp/entry/D09927
TUBB8,347688,Maytansine,D04864,https://www.kegg.jp/entry/D04864
TUBB8,347688,Mecbotamab vedotin,D12220,https://www.kegg.jp/entry/D12220
TUBB8,347688,Mirvetuximab soravtansine,D10954,https://www.kegg.jp/entry/D10954
TUBB8,347688,Mivobulin isethionate,D05062,https://www.kegg.jp/entry/D05062
TUBB8,347688,Oberotatug ravtansine,D12916,https://www.kegg.jp/entry/D12916
TUBB8,347688,Opadotin,D12582,https://www.kegg.jp/entry/D12582
TUBB8,347688,Ozuriftmab vedotin,D12210,https://www.kegg.jp/entry/D12210
TUBB8,347688,Paclitaxel,D00491,https://www.kegg.jp/entry/D00491
TUBB8,347688,Paclitaxel poliglumex,D05333,https://www.kegg.jp/entry/D05333
TUBB8,347688,Sabizabulin (DG03253),DG03253,https://www.kegg.jp/entry/DG03253
TUBB8,347688,Soblidotin,D01919,https://www.kegg.jp/entry/D01919
TUBB8,347688,Soravtansine,D11228,https://www.kegg.jp/entry/D11228
TUBB8,347688,Taltobulin,D06001,https://www.kegg.jp/entry/D06001
TUBB8,347688,Tasidotin hydrochloride,D06009,https://www.kegg.jp/entry/D06009
TUBB8,347688,Tirbanibulin (DG03082),DG03082,https://www.kegg.jp/entry/DG03082
TUBB8,347688,Tisotumab vedotin,D11814,https://www.kegg.jp/entry/D11814
TUBB8,347688,Trastuzumab emtansine,D09980,https://www.kegg.jp/entry/D09980
TUBB8,347688,Tusamitamab ravtansine,D12310,https://www.kegg.jp/entry/D12310
TUBB8,347688,Vedotin,D09691,https://www.kegg.jp/entry/D09691
TUBB8,347688,Verubulin (DG01411),DG01411,https://www.kegg.jp/entry/DG01411
TUBB8,347688,Vinblastine (DG00689),DG00689,https://www.kegg.jp/entry/DG00689
TUBB8,347688,Vincristine (DG00690),DG00690,https://www.kegg.jp/entry/DG00690
TUBB8,347688,Vindesine (DG00691),DG00691,https://www.kegg.jp/entry/DG00691
TUBB8,347688,Vinepidine sulfate,D06305,https://www.kegg.jp/entry/D06305
TUBB8,347688,Vinflunine,D09032,https://www.kegg.jp/entry/D09032
TUBB8,347688,Vinglycinate sulfate,D06306,https://www.kegg.jp/entry/D06306
TUBB8,347688,Vinleurosine sulfate,D06307,https://www.kegg.jp/entry/D06307
TUBB8,347688,Vinorelbine (DG00692),DG00692,https://www.kegg.jp/entry/DG00692
TUBB8,347688,Vinrosidine sulfate,D06308,https://www.kegg.jp/entry/D06308
TUBB8,347688,Vinzolidine sulfate,D06309,https://www.kegg.jp/entry/D06309
MME,4311,Candoxatril,D01070,https://www.kegg.jp/entry/D01070
MME,4311,Candoxatrilat,D03349,https://www.kegg.jp/entry/D03349
MME,4311,Ecadotril,D03929,https://www.kegg.jp/entry/D03929
MME,4311,Omapatrilat,D01970,https://www.kegg.jp/entry/D01970
MME,4311,Racecadotril,D08464,https://www.kegg.jp/entry/D08464
MME,4311,Sacubitril,D10225,https://www.kegg.jp/entry/D10225
MME,4311,Valsartan and sacubitril,D10226,https://www.kegg.jp/entry/D10226
SNCA,6622,Cinpanemab,D11467,https://www.kegg.jp/entry/D11467
SNCA,6622,Minzasolmin,D12796,https://www.kegg.jp/entry/D12796
SNCA,6622,Prasinezumab,D11420,https://www.kegg.jp/entry/D11420
CASP9,842,Rimiducid,D11195,https://www.kegg.jp/entry/D11195
SNCA,6622,Cinpanemab,D11467,https://www.kegg.jp/entry/D11467
SNCA,6622,Minzasolmin,D12796,https://www.kegg.jp/entry/D12796
SNCA,6622,Prasinezumab,D11420,https://www.kegg.jp/entry/D11420
SNCA,6622,Cinpanemab,D11467,https://www.kegg.jp/entry/D11467
SNCA,6622,Minzasolmin,D12796,https://www.kegg.jp/entry/D12796
SNCA,6622,Prasinezumab,D11420,https://www.kegg.jp/entry/D11420
PSMB2,5690,Marizomib,D09640,https://www.kegg.jp/entry/D09640
PSMB5,5693,Bortezomib (DG03219),DG03219,https://www.kegg.jp/entry/DG03219
PSMB5,5693,Carfilzomib,D08880,https://www.kegg.jp/entry/D08880
PSMB5,5693,Delanzomib,D10110,https://www.kegg.jp/entry/D10110
PSMB5,5693,Ixazomib (DG01269),DG01269,https://www.kegg.jp/entry/DG01269
PSMB5,5693,Marizomib,D09640,https://www.kegg.jp/entry/D09640
PSMB5,5693,Oprozomib,D10318,https://www.kegg.jp/entry/D10318
PSMB1,5689,Delanzomib,D10110,https://www.kegg.jp/entry/D10110
PSMB1,5689,Marizomib,D09640,https://www.kegg.jp/entry/D09640
